
Grupe de varsta a sotului , Grupa de varsta a sotiei, Ani, UM: Numar, Valoare
Varsta sotului 60 ani si peste, Varsta sotiei 40-44 ani, Anul 2003, Numar, 21
Varsta sotului 60 ani si peste, Varsta sotiei 40-44 ani, Anul 2004, Numar, 23
Varsta sotului 60 ani si peste, Varsta sotiei 40-44 ani, Anul 2005, Numar, 30
Varsta sotului 60 ani si peste, Varsta sotiei 40-44 ani, Anul 2006, Numar, 28
Varsta sotului 60 ani si peste, Varsta sotiei 40-44 ani, Anul 2007, Numar, 21
Varsta sotului 60 ani si peste, Varsta sotiei 40-44 ani, Anul 2008, Numar, 31
Varsta sotului 60 ani si peste, Varsta sotiei 40-44 ani, Anul 2009, Numar, 35
Varsta sotului 60 ani si peste, Varsta sotiei 40-44 ani, Anul 2010, Numar, 42
Varsta sotului 60 ani si peste, Varsta sotiei 40-44 ani, Anul 2011, Numar, 66
Varsta sotului 60 ani si peste, Varsta sotiei 40-44 ani, Anul 2012, Numar, 52
Varsta sotului 60 ani si peste, Varsta sotiei 40-44 ani, Anul 2013, Numar, 37
Varsta sotului 60 ani si peste, Varsta sotiei 40-44 ani, Anul 2014, Numar, 41
Varsta sotului 60 ani si peste, Varsta sotiei 40-44 ani, Anul 2015, Numar, 54
Varsta sotului 60 ani si peste, Varsta sotiei 40-44 ani, Anul 2016, Numar, 60
Varsta sotului 60 ani si peste, Varsta sotiei 45-49 ani, Anul 1990, Numar, 64
Varsta sotului 60 ani si peste, Varsta sotiei 45-49 ani, Anul 1991, Numar, 91
Varsta sotului 60 ani si peste, Varsta sotiei 45-49 ani, Anul 1992, Numar, 53
Varsta sotului 60 ani si peste, Varsta sotiei 45-49 ani, Anul 1993, Numar, 58
Varsta sotului 60 ani si peste, Varsta sotiei 45-49 ani, Anul 1994, Numar, 70
Varsta sotului 60 ani si peste, Varsta sotiei 45-49 ani, Anul 1995, Numar, 84
Varsta sotului 60 ani si peste, Varsta sotiei 45-49 ani, Anul 1996, Numar, 82
Varsta sotului 60 ani si peste, Varsta sotiei 45-49 ani, Anul 1997, Numar, 74
Varsta sotului 60 ani si peste, Varsta sotiei 45-49 ani, Anul 1998, Numar, 91
Varsta sotului 60 ani si peste, Varsta sotiei 45-49 ani, Anul 1999, Numar, 80
Varsta sotului 60 ani si peste, Varsta sotiei 45-49 ani, Anul 2000, Numar, 92
Varsta sotului 60 ani si peste, Varsta sotiei 45-49 ani, Anul 2001, Numar, 81
Varsta sotului 60 ani si peste, Varsta sotiei 45-49 ani, Anul 2002, Numar, 69
Varsta sotului 60 ani si peste, Varsta sotiei 45-49 ani, Anul 2003, Numar, 74
Varsta sotului 60 ani si peste, Varsta sotiei 45-49 ani, Anul 2004, Numar, 85
Varsta sotului 60 ani si peste, Varsta sotiei 45-49 ani, Anul 2005, Numar, 66
Varsta sotului 60 ani si peste, Varsta sotiei 45-49 ani, Anul 2006, Numar, 70
Varsta sotului 60 ani si peste, Varsta sotiei 45-49 ani, Anul 2007, Numar, 68
Varsta sotului 60 ani si peste, Varsta sotiei 45-49 ani, Anul 2008, Numar, 70
Varsta sotului 60 ani si peste, Varsta sotiei 45-49 ani, Anul 2009, Numar, 60
Varsta sotului 60 ani si peste, Varsta sotiei 45-49 ani, Anul 2010, Numar, 70
Varsta sotului 60 ani si peste, Varsta sotiei 45-49 ani, Anul 2011, Numar, 71
Varsta sotului 60 ani si peste, Varsta sotiei 45-49 ani, Anul 2012, Numar, 58
Varsta sotului 60 ani si peste, Varsta sotiei 45-49 ani, Anul 2013, Numar, 65
Varsta sotului 60 ani si peste, Varsta sotiei 45-49 ani, Anul 2014, Numar, 89
Varsta sotului 60 ani si peste, Varsta sotiei 45-49 ani, Anul 2015, Numar, 130
Varsta sotului 60 ani si peste, Varsta sotiei 45-49 ani, Anul 2016, Numar, 149
Varsta sotului 60 ani si peste, Varsta sotiei 50-54 ani, Anul 1990, Numar, 179
Varsta sotului 60 ani si peste, Varsta sotiei 50-54 ani, Anul 1991, Numar, 207
Varsta sotului 60 ani si peste, Varsta sotiei 50-54 ani, Anul 1992, Numar, 147
Varsta sotului 60 ani si peste, Varsta sotiei 50-54 ani, Anul 1993, Numar, 176
Varsta sotului 60 ani si peste, Varsta sotiei 50-54 ani, Anul 1994, Numar, 186
Varsta sotului 60 ani si peste, Varsta sotiei 50-54 ani, Anul 1995, Numar, 144
Varsta sotului 60 ani si peste, Varsta sotiei 50-54 ani, Anul 1996, Numar, 150
Varsta sotului 60 ani si peste, Varsta sotiei 50-54 ani, Anul 1997, Numar, 167
Varsta sotului 60 ani si peste, Varsta sotiei 50-54 ani, Anul 1998, Numar, 191
Varsta sotului 60 ani si peste, Varsta sotiei 50-54 ani, Anul 1999, Numar, 198
Varsta sotului 60 ani si peste, Varsta sotiei 50-54 ani, Anul 2000, Numar, 170
Varsta sotului 60 ani si peste, Varsta sotiei 50-54 ani, Anul 2001, Numar, 182
Varsta sotului 60 ani si peste, Varsta sotiei 50-54 ani, Anul 2002, Numar, 216
Varsta sotului 60 ani si peste, Varsta sotiei 50-54 ani, Anul 2003, Numar, 157
Varsta sotului 60 ani si peste, Varsta sotiei 50-54 ani, Anul 2004, Numar, 201
Varsta sotului 60 ani si peste, Varsta sotiei 50-54 ani, Anul 2005, Numar, 216
Varsta sotului 60 ani si peste, Varsta sotiei 50-54 ani, Anul 2006, Numar, 171
Varsta sotului 60 ani si peste, Varsta sotiei 50-54 ani, Anul 2007, Numar, 195
Varsta sotului 60 ani si peste, Varsta sotiei 50-54 ani, Anul 2008, Numar, 196
Varsta sotului 60 ani si peste, Varsta sotiei 50-54 ani, Anul 2009, Numar, 181
Varsta sotului 60 ani si peste, Varsta sotiei 50-54 ani, Anul 2010, Numar, 179
Varsta sotului 60 ani si peste, Varsta sotiei 50-54 ani, Anul 2011, Numar, 204
Varsta sotului 60 ani si peste, Varsta sotiei 50-54 ani, Anul 2012, Numar, 161
Varsta sotului 60 ani si peste, Varsta sotiei 50-54 ani, Anul 2013, Numar, 158
Varsta sotului 60 ani si peste, Varsta sotiei 50-54 ani, Anul 2014, Numar, 162
Varsta sotului 60 ani si peste, Varsta sotiei 50-54 ani, Anul 2015, Numar, 194
Varsta sotului 60 ani si peste, Varsta sotiei 50-54 ani, Anul 2016, Numar, 217
Varsta sotului 60 ani si peste, Varsta sotiei 55-59 ani, Anul 1990, Numar, 257
Varsta sotului 60 ani si peste, Varsta sotiei 55-59 ani, Anul 1991, Numar, 344
Varsta sotului 60 ani si peste, Varsta sotiei 55-59 ani, Anul 1992, Numar, 277
Varsta sotului 60 ani si peste, Varsta sotiei 55-59 ani, Anul 1993, Numar, 294
Varsta sotului 60 ani si peste, Varsta sotiei 55-59 ani, Anul 1994, Numar, 299
Varsta sotului 60 ani si peste, Varsta sotiei 55-59 ani, Anul 1995, Numar, 316
Varsta sotului 60 ani si peste, Varsta sotiei 55-59 ani, Anul 1996, Numar, 316
Varsta sotului 60 ani si peste, Varsta sotiei 55-59 ani, Anul 1997, Numar, 289
Varsta sotului 60 ani si peste, Varsta sotiei 55-59 ani, Anul 1998, Numar, 306
Varsta sotului 60 ani si peste, Varsta sotiei 55-59 ani, Anul 1999, Numar, 301
Varsta sotului 60 ani si peste, Varsta sotiei 55-59 ani, Anul 2000, Numar, 224
Varsta sotului 60 ani si peste, Varsta sotiei 55-59 ani, Anul 2001, Numar, 274
Varsta sotului 60 ani si peste, Varsta sotiei 55-59 ani, Anul 2002, Numar, 281
Varsta sotului 60 ani si peste, Varsta sotiei 55-59 ani, Anul 2003, Numar, 267
Varsta sotului 60 ani si peste, Varsta sotiei 55-59 ani, Anul 2004, Numar, 270
Varsta sotului 60 ani si peste, Varsta sotiei 55-59 ani, Anul 2005, Numar, 300
Varsta sotului 60 ani si peste, Varsta sotiei 55-59 ani, Anul 2006, Numar, 282
Varsta sotului 60 ani si peste, Varsta sotiei 55-59 ani, Anul 2007, Numar, 365
Varsta sotului 60 ani si peste, Varsta sotiei 55-59 ani, Anul 2008, Numar, 352
Varsta sotului 60 ani si peste, Varsta sotiei 55-59 ani, Anul 2009, Numar, 354
Varsta sotului 60 ani si peste, Varsta sotiei 55-59 ani, Anul 2010, Numar, 342
Varsta sotului 60 ani si peste, Varsta sotiei 55-59 ani, Anul 2011, Numar, 378
Varsta sotului 60 ani si peste, Varsta sotiei 55-59 ani, Anul 2012, Numar, 374
Varsta sotului 60 ani si peste, Varsta sotiei 55-59 ani, Anul 2013, Numar, 385
Varsta sotului 60 ani si peste, Varsta sotiei 55-59 ani, Anul 2014, Numar, 353
Varsta sotului 60 ani si peste, Varsta sotiei 55-59 ani, Anul 2015, Numar, 411
Varsta sotului 60 ani si peste, Varsta sotiei 55-59 ani, Anul 2016, Numar, 477
Varsta sotului 60 ani si peste, Varsta sotiei 60 ani si peste, Anul 1990, Numar, 440
Varsta sotului 60 ani si peste, Varsta sotiei 60 ani si peste, Anul 1991, Numar, 580
Varsta sotului 60 ani si peste, Varsta sotiei 60 ani si peste, Anul 1992, Numar, 528
Varsta sotului 60 ani si peste, Varsta sotiei 60 ani si peste, Anul 1993, Numar, 524
Varsta sotului 60 ani si peste, Varsta sotiei 60 ani si peste, Anul 1994, Numar, 579
Varsta sotului 60 ani si peste, Varsta sotiei 60 ani si peste, Anul 1995, Numar, 541
Varsta sotului 60 ani si peste, Varsta sotiei 60 ani si peste, Anul 1996, Numar, 605
Varsta sotului 60 ani si peste, Varsta sotiei 60 ani si peste, Anul 1997, Numar, 549
Varsta sotului 60 ani si peste, Varsta sotiei 60 ani si peste, Anul 1998, Numar, 586
Varsta sotului 60 ani si peste, Varsta sotiei 60 ani si peste, Anul 1999, Numar, 534
Varsta sotului 60 ani si peste, Varsta sotiei 60 ani si peste, Anul 2000, Numar, 445
Varsta sotului 60 ani si peste, Varsta sotiei 60 ani si peste, Anul 2001, Numar, 521
Varsta sotului 60 ani si peste, Varsta sotiei 60 ani si peste, Anul 2002, Numar, 543
Varsta sotului 60 ani si peste, Varsta sotiei 60 ani si peste, Anul 2003, Numar, 527
Varsta sotului 60 ani si peste, Varsta sotiei 60 ani si peste, Anul 2004, Numar, 494
Varsta sotului 60 ani si peste, Varsta sotiei 60 ani si peste, Anul 2005, Numar, 490
Varsta sotului 60 ani si peste, Varsta sotiei 60 ani si peste, Anul 2006, Numar, 460
Varsta sotului 60 ani si peste, Varsta sotiei 60 ani si peste, Anul 2007, Numar, 523
Varsta sotului 60 ani si peste, Varsta sotiei 60 ani si peste, Anul 2008, Numar, 593
Varsta sotului 60 ani si peste, Varsta sotiei 60 ani si peste, Anul 2009, Numar, 494
Varsta sotului 60 ani si peste, Varsta sotiei 60 ani si peste, Anul 2010, Numar, 530
Varsta sotului 60 ani si peste, Varsta sotiei 60 ani si peste, Anul 2011, Numar, 683
Varsta sotului 60 ani si peste, Varsta sotiei 60 ani si peste, Anul 2012, Numar, 559
Varsta sotului 60 ani si peste, Varsta sotiei 60 ani si peste, Anul 2013, Numar, 570
Varsta sotului 60 ani si peste, Varsta sotiei 60 ani si peste, Anul 2014, Numar, 512
Varsta sotului 60 ani si peste, Varsta sotiei 60 ani si peste, Anul 2015, Numar, 657
Varsta sotului 60 ani si peste, Varsta sotiei 60 ani si peste, Anul 2016, Numar, 670
