
Varste si grupe de varsta, Sexe, Medii de rezidenta, Macroregiuni  regiuni de dezvoltare si judete, Ani, UM: Numar persoane, Valoare
71 ani, Masculin, Total, Harghita, Anul 2008, Numar persoane, 1107
71 ani, Masculin, Total, Harghita, Anul 2009, Numar persoane, 1155
71 ani, Masculin, Total, Harghita, Anul 2010, Numar persoane, 1133
71 ani, Masculin, Total, Harghita, Anul 2011, Numar persoane, 1129
71 ani, Masculin, Total, Harghita, Anul 2012, Numar persoane, 1116
71 ani, Masculin, Total, Mures, Anul 1999, Numar persoane, 2204
71 ani, Masculin, Total, Mures, Anul 2000, Numar persoane, 2208
71 ani, Masculin, Total, Mures, Anul 2001, Numar persoane, 2239
71 ani, Masculin, Total, Mures, Anul 2002, Numar persoane, 2352
71 ani, Masculin, Total, Mures, Anul 2003, Numar persoane, 2411
71 ani, Masculin, Total, Mures, Anul 2004, Numar persoane, 2371
71 ani, Masculin, Total, Mures, Anul 2005, Numar persoane, 2097
71 ani, Masculin, Total, Mures, Anul 2006, Numar persoane, 2007
71 ani, Masculin, Total, Mures, Anul 2007, Numar persoane, 2043
71 ani, Masculin, Total, Mures, Anul 2008, Numar persoane, 2215
71 ani, Masculin, Total, Mures, Anul 2009, Numar persoane, 2111
71 ani, Masculin, Total, Mures, Anul 2010, Numar persoane, 2118
71 ani, Masculin, Total, Mures, Anul 2011, Numar persoane, 2141
71 ani, Masculin, Total, Mures, Anul 2012, Numar persoane, 2072
71 ani, Feminin, Total, Covasna, Anul 1999, Numar persoane, 907
71 ani, Feminin, Total, Covasna, Anul 2000, Numar persoane, 934
71 ani, Feminin, Total, Covasna, Anul 2001, Numar persoane, 944
71 ani, Feminin, Total, Covasna, Anul 2002, Numar persoane, 993
71 ani, Feminin, Total, Covasna, Anul 2003, Numar persoane, 884
71 ani, Feminin, Total, Covasna, Anul 2004, Numar persoane, 981
71 ani, Feminin, Total, Covasna, Anul 2005, Numar persoane, 900
71 ani, Feminin, Total, Covasna, Anul 2006, Numar persoane, 970
71 ani, Feminin, Total, Covasna, Anul 2007, Numar persoane, 891
71 ani, Feminin, Total, Covasna, Anul 2008, Numar persoane, 974
71 ani, Feminin, Total, Covasna, Anul 2009, Numar persoane, 1001
71 ani, Feminin, Total, Covasna, Anul 2010, Numar persoane, 964
71 ani, Feminin, Total, Covasna, Anul 2011, Numar persoane, 939
71 ani, Feminin, Total, Covasna, Anul 2012, Numar persoane, 968
71 ani, Feminin, Total, Harghita, Anul 1999, Numar persoane, 1376
71 ani, Feminin, Total, Harghita, Anul 2000, Numar persoane, 1401
71 ani, Feminin, Total, Harghita, Anul 2001, Numar persoane, 1436
71 ani, Feminin, Total, Harghita, Anul 2002, Numar persoane, 1632
71 ani, Feminin, Total, Harghita, Anul 2003, Numar persoane, 1452
71 ani, Feminin, Total, Harghita, Anul 2004, Numar persoane, 1414
71 ani, Feminin, Total, Harghita, Anul 2005, Numar persoane, 1427
71 ani, Feminin, Total, Harghita, Anul 2006, Numar persoane, 1378
71 ani, Feminin, Total, Harghita, Anul 2007, Numar persoane, 1374
71 ani, Feminin, Total, Harghita, Anul 2008, Numar persoane, 1463
71 ani, Feminin, Total, Harghita, Anul 2009, Numar persoane, 1467
71 ani, Feminin, Total, Harghita, Anul 2010, Numar persoane, 1489
71 ani, Feminin, Total, Harghita, Anul 2011, Numar persoane, 1529
71 ani, Feminin, Total, Harghita, Anul 2012, Numar persoane, 1382
71 ani, Feminin, Total, Mures, Anul 1999, Numar persoane, 2845
71 ani, Feminin, Total, Mures, Anul 2000, Numar persoane, 2948
71 ani, Feminin, Total, Mures, Anul 2001, Numar persoane, 3017
71 ani, Feminin, Total, Mures, Anul 2002, Numar persoane, 3209
71 ani, Feminin, Total, Mures, Anul 2003, Numar persoane, 3061
71 ani, Feminin, Total, Mures, Anul 2004, Numar persoane, 3094
71 ani, Feminin, Total, Mures, Anul 2005, Numar persoane, 2746
71 ani, Feminin, Total, Mures, Anul 2006, Numar persoane, 2818
71 ani, Feminin, Total, Mures, Anul 2007, Numar persoane, 2824
71 ani, Feminin, Total, Mures, Anul 2008, Numar persoane, 2992
71 ani, Feminin, Total, Mures, Anul 2009, Numar persoane, 2987
71 ani, Feminin, Total, Mures, Anul 2010, Numar persoane, 2933
71 ani, Feminin, Total, Mures, Anul 2011, Numar persoane, 2941
71 ani, Feminin, Total, Mures, Anul 2012, Numar persoane, 2706
72 ani, Masculin, Total, Covasna, Anul 1999, Numar persoane, 659
72 ani, Masculin, Total, Covasna, Anul 2000, Numar persoane, 720
72 ani, Masculin, Total, Covasna, Anul 2001, Numar persoane, 644
72 ani, Masculin, Total, Covasna, Anul 2002, Numar persoane, 699
72 ani, Masculin, Total, Covasna, Anul 2003, Numar persoane, 722
72 ani, Masculin, Total, Covasna, Anul 2004, Numar persoane, 699
72 ani, Masculin, Total, Covasna, Anul 2005, Numar persoane, 664
72 ani, Masculin, Total, Covasna, Anul 2006, Numar persoane, 646
72 ani, Masculin, Total, Covasna, Anul 2007, Numar persoane, 691
72 ani, Masculin, Total, Covasna, Anul 2008, Numar persoane, 692
72 ani, Masculin, Total, Covasna, Anul 2009, Numar persoane, 742
72 ani, Masculin, Total, Covasna, Anul 2010, Numar persoane, 734
72 ani, Masculin, Total, Covasna, Anul 2011, Numar persoane, 731
72 ani, Masculin, Total, Covasna, Anul 2012, Numar persoane, 737
72 ani, Masculin, Total, Harghita, Anul 1999, Numar persoane, 1081
72 ani, Masculin, Total, Harghita, Anul 2000, Numar persoane, 1030
72 ani, Masculin, Total, Harghita, Anul 2001, Numar persoane, 1117
72 ani, Masculin, Total, Harghita, Anul 2002, Numar persoane, 1083
72 ani, Masculin, Total, Harghita, Anul 2003, Numar persoane, 1136
72 ani, Masculin, Total, Harghita, Anul 2004, Numar persoane, 1049
72 ani, Masculin, Total, Harghita, Anul 2005, Numar persoane, 1127
72 ani, Masculin, Total, Harghita, Anul 2006, Numar persoane, 1041
72 ani, Masculin, Total, Harghita, Anul 2007, Numar persoane, 989
72 ani, Masculin, Total, Harghita, Anul 2008, Numar persoane, 1050
72 ani, Masculin, Total, Harghita, Anul 2009, Numar persoane, 1062
72 ani, Masculin, Total, Harghita, Anul 2010, Numar persoane, 1096
72 ani, Masculin, Total, Harghita, Anul 2011, Numar persoane, 1080
72 ani, Masculin, Total, Harghita, Anul 2012, Numar persoane, 1076
72 ani, Masculin, Total, Mures, Anul 1999, Numar persoane, 2109
72 ani, Masculin, Total, Mures, Anul 2000, Numar persoane, 2081
72 ani, Masculin, Total, Mures, Anul 2001, Numar persoane, 2104
72 ani, Masculin, Total, Mures, Anul 2002, Numar persoane, 2139
72 ani, Masculin, Total, Mures, Anul 2003, Numar persoane, 2235
72 ani, Masculin, Total, Mures, Anul 2004, Numar persoane, 2292
72 ani, Masculin, Total, Mures, Anul 2005, Numar persoane, 2271
72 ani, Masculin, Total, Mures, Anul 2006, Numar persoane, 1984
72 ani, Masculin, Total, Mures, Anul 2007, Numar persoane, 1917
72 ani, Masculin, Total, Mures, Anul 2008, Numar persoane, 1959
72 ani, Masculin, Total, Mures, Anul 2009, Numar persoane, 2120
72 ani, Masculin, Total, Mures, Anul 2010, Numar persoane, 2019
72 ani, Masculin, Total, Mures, Anul 2011, Numar persoane, 2037
72 ani, Masculin, Total, Mures, Anul 2012, Numar persoane, 2045
72 ani, Feminin, Total, Covasna, Anul 1999, Numar persoane, 873
72 ani, Feminin, Total, Covasna, Anul 2000, Numar persoane, 874
72 ani, Feminin, Total, Covasna, Anul 2001, Numar persoane, 909
72 ani, Feminin, Total, Covasna, Anul 2002, Numar persoane, 922
72 ani, Feminin, Total, Covasna, Anul 2003, Numar persoane, 974
72 ani, Feminin, Total, Covasna, Anul 2004, Numar persoane, 858
72 ani, Feminin, Total, Covasna, Anul 2005, Numar persoane, 953
72 ani, Feminin, Total, Covasna, Anul 2006, Numar persoane, 878
72 ani, Feminin, Total, Covasna, Anul 2007, Numar persoane, 945
72 ani, Feminin, Total, Covasna, Anul 2008, Numar persoane, 861
72 ani, Feminin, Total, Covasna, Anul 2009, Numar persoane, 949
72 ani, Feminin, Total, Covasna, Anul 2010, Numar persoane, 974
72 ani, Feminin, Total, Covasna, Anul 2011, Numar persoane, 939
72 ani, Feminin, Total, Covasna, Anul 2012, Numar persoane, 912
72 ani, Feminin, Total, Harghita, Anul 1999, Numar persoane, 1344
72 ani, Feminin, Total, Harghita, Anul 2000, Numar persoane, 1337
72 ani, Feminin, Total, Harghita, Anul 2001, Numar persoane, 1359
72 ani, Feminin, Total, Harghita, Anul 2002, Numar persoane, 1387
72 ani, Feminin, Total, Harghita, Anul 2003, Numar persoane, 1587
72 ani, Feminin, Total, Harghita, Anul 2004, Numar persoane, 1417
72 ani, Feminin, Total, Harghita, Anul 2005, Numar persoane, 1371
72 ani, Feminin, Total, Harghita, Anul 2006, Numar persoane, 1385
72 ani, Feminin, Total, Harghita, Anul 2007, Numar persoane, 1341
72 ani, Feminin, Total, Harghita, Anul 2008, Numar persoane, 1340
72 ani, Feminin, Total, Harghita, Anul 2009, Numar persoane, 1426
72 ani, Feminin, Total, Harghita, Anul 2010, Numar persoane, 1435
72 ani, Feminin, Total, Harghita, Anul 2011, Numar persoane, 1456
72 ani, Feminin, Total, Harghita, Anul 2012, Numar persoane, 1494
72 ani, Feminin, Total, Mures, Anul 1999, Numar persoane, 2868
72 ani, Feminin, Total, Mures, Anul 2000, Numar persoane, 2739
72 ani, Feminin, Total, Mures, Anul 2001, Numar persoane, 2853
72 ani, Feminin, Total, Mures, Anul 2002, Numar persoane, 2921
72 ani, Feminin, Total, Mures, Anul 2003, Numar persoane, 3124
72 ani, Feminin, Total, Mures, Anul 2004, Numar persoane, 2963
72 ani, Feminin, Total, Mures, Anul 2005, Numar persoane, 3012
72 ani, Feminin, Total, Mures, Anul 2006, Numar persoane, 2670
72 ani, Feminin, Total, Mures, Anul 2007, Numar persoane, 2727
72 ani, Feminin, Total, Mures, Anul 2008, Numar persoane, 2746
72 ani, Feminin, Total, Mures, Anul 2009, Numar persoane, 2923
72 ani, Feminin, Total, Mures, Anul 2010, Numar persoane, 2934
72 ani, Feminin, Total, Mures, Anul 2011, Numar persoane, 2864
72 ani, Feminin, Total, Mures, Anul 2012, Numar persoane, 2872
73 ani, Masculin, Total, Covasna, Anul 1999, Numar persoane, 561
73 ani, Masculin, Total, Covasna, Anul 2000, Numar persoane, 629
73 ani, Masculin, Total, Covasna, Anul 2001, Numar persoane, 677
73 ani, Masculin, Total, Covasna, Anul 2002, Numar persoane, 610
73 ani, Masculin, Total, Covasna, Anul 2003, Numar persoane, 663
73 ani, Masculin, Total, Covasna, Anul 2004, Numar persoane, 683
73 ani, Masculin, Total, Covasna, Anul 2005, Numar persoane, 665
73 ani, Masculin, Total, Covasna, Anul 2006, Numar persoane, 625
73 ani, Masculin, Total, Covasna, Anul 2007, Numar persoane, 619
73 ani, Masculin, Total, Covasna, Anul 2008, Numar persoane, 650
73 ani, Masculin, Total, Covasna, Anul 2009, Numar persoane, 658
73 ani, Masculin, Total, Covasna, Anul 2010, Numar persoane, 702
73 ani, Masculin, Total, Covasna, Anul 2011, Numar persoane, 699
73 ani, Masculin, Total, Covasna, Anul 2012, Numar persoane, 700
73 ani, Masculin, Total, Harghita, Anul 1999, Numar persoane, 925
73 ani, Masculin, Total, Harghita, Anul 2000, Numar persoane, 1016
73 ani, Masculin, Total, Harghita, Anul 2001, Numar persoane, 981
73 ani, Masculin, Total, Harghita, Anul 2002, Numar persoane, 1034
73 ani, Masculin, Total, Harghita, Anul 2003, Numar persoane, 1012
73 ani, Masculin, Total, Harghita, Anul 2004, Numar persoane, 1065
73 ani, Masculin, Total, Harghita, Anul 2005, Numar persoane, 982
73 ani, Masculin, Total, Harghita, Anul 2006, Numar persoane, 1070
73 ani, Masculin, Total, Harghita, Anul 2007, Numar persoane, 977
73 ani, Masculin, Total, Harghita, Anul 2008, Numar persoane, 943
73 ani, Masculin, Total, Harghita, Anul 2009, Numar persoane, 985
73 ani, Masculin, Total, Harghita, Anul 2010, Numar persoane, 1019
73 ani, Masculin, Total, Harghita, Anul 2011, Numar persoane, 1047
73 ani, Masculin, Total, Harghita, Anul 2012, Numar persoane, 1041
73 ani, Masculin, Total, Mures, Anul 1999, Numar persoane, 1909
73 ani, Masculin, Total, Mures, Anul 2000, Numar persoane, 1988
73 ani, Masculin, Total, Mures, Anul 2001, Numar persoane, 1959
73 ani, Masculin, Total, Mures, Anul 2002, Numar persoane, 2006
73 ani, Masculin, Total, Mures, Anul 2003, Numar persoane, 2006
73 ani, Masculin, Total, Mures, Anul 2004, Numar persoane, 2100
73 ani, Masculin, Total, Mures, Anul 2005, Numar persoane, 2170
73 ani, Masculin, Total, Mures, Anul 2006, Numar persoane, 2142
73 ani, Masculin, Total, Mures, Anul 2007, Numar persoane, 1876
73 ani, Masculin, Total, Mures, Anul 2008, Numar persoane, 1812
73 ani, Masculin, Total, Mures, Anul 2009, Numar persoane, 1864
73 ani, Masculin, Total, Mures, Anul 2010, Numar persoane, 2018
73 ani, Masculin, Total, Mures, Anul 2011, Numar persoane, 1930
73 ani, Masculin, Total, Mures, Anul 2012, Numar persoane, 1937
73 ani, Feminin, Total, Covasna, Anul 1999, Numar persoane, 851
73 ani, Feminin, Total, Covasna, Anul 2000, Numar persoane, 842
73 ani, Feminin, Total, Covasna, Anul 2001, Numar persoane, 846
73 ani, Feminin, Total, Covasna, Anul 2002, Numar persoane, 881
73 ani, Feminin, Total, Covasna, Anul 2003, Numar persoane, 896
73 ani, Feminin, Total, Covasna, Anul 2004, Numar persoane, 939
73 ani, Feminin, Total, Covasna, Anul 2005, Numar persoane, 833
73 ani, Feminin, Total, Covasna, Anul 2006, Numar persoane, 929
73 ani, Feminin, Total, Covasna, Anul 2007, Numar persoane, 856
73 ani, Feminin, Total, Covasna, Anul 2008, Numar persoane, 913
73 ani, Feminin, Total, Covasna, Anul 2009, Numar persoane, 834
73 ani, Feminin, Total, Covasna, Anul 2010, Numar persoane, 928
73 ani, Feminin, Total, Covasna, Anul 2011, Numar persoane, 947
73 ani, Feminin, Total, Covasna, Anul 2012, Numar persoane, 921
73 ani, Feminin, Total, Harghita, Anul 1999, Numar persoane, 1293
73 ani, Feminin, Total, Harghita, Anul 2000, Numar persoane, 1303
73 ani, Feminin, Total, Harghita, Anul 2001, Numar persoane, 1297
73 ani, Feminin, Total, Harghita, Anul 2002, Numar persoane, 1314
73 ani, Feminin, Total, Harghita, Anul 2003, Numar persoane, 1331
73 ani, Feminin, Total, Harghita, Anul 2004, Numar persoane, 1536
73 ani, Feminin, Total, Harghita, Anul 2005, Numar persoane, 1376
73 ani, Feminin, Total, Harghita, Anul 2006, Numar persoane, 1331
73 ani, Feminin, Total, Harghita, Anul 2007, Numar persoane, 1334
73 ani, Feminin, Total, Harghita, Anul 2008, Numar persoane, 1300
73 ani, Feminin, Total, Harghita, Anul 2009, Numar persoane, 1296
73 ani, Feminin, Total, Harghita, Anul 2010, Numar persoane, 1394
73 ani, Feminin, Total, Harghita, Anul 2011, Numar persoane, 1400
73 ani, Feminin, Total, Harghita, Anul 2012, Numar persoane, 1425
73 ani, Feminin, Total, Mures, Anul 1999, Numar persoane, 2758
73 ani, Feminin, Total, Mures, Anul 2000, Numar persoane, 2736
73 ani, Feminin, Total, Mures, Anul 2001, Numar persoane, 2650
73 ani, Feminin, Total, Mures, Anul 2002, Numar persoane, 2756
73 ani, Feminin, Total, Mures, Anul 2003, Numar persoane, 2800
73 ani, Feminin, Total, Mures, Anul 2004, Numar persoane, 3016
73 ani, Feminin, Total, Mures, Anul 2005, Numar persoane, 2869
73 ani, Feminin, Total, Mures, Anul 2006, Numar persoane, 2903
73 ani, Feminin, Total, Mures, Anul 2007, Numar persoane, 2601
73 ani, Feminin, Total, Mures, Anul 2008, Numar persoane, 2643
73 ani, Feminin, Total, Mures, Anul 2009, Numar persoane, 2657
73 ani, Feminin, Total, Mures, Anul 2010, Numar persoane, 2837
73 ani, Feminin, Total, Mures, Anul 2011, Numar persoane, 2837
73 ani, Feminin, Total, Mures, Anul 2012, Numar persoane, 2774
74 ani, Masculin, Total, Covasna, Anul 1999, Numar persoane, 562
74 ani, Masculin, Total, Covasna, Anul 2000, Numar persoane, 527
74 ani, Masculin, Total, Covasna, Anul 2001, Numar persoane, 605
74 ani, Masculin, Total, Covasna, Anul 2002, Numar persoane, 642
74 ani, Masculin, Total, Covasna, Anul 2003, Numar persoane, 563
74 ani, Masculin, Total, Covasna, Anul 2004, Numar persoane, 619
74 ani, Masculin, Total, Covasna, Anul 2005, Numar persoane, 644
74 ani, Masculin, Total, Covasna, Anul 2006, Numar persoane, 633
74 ani, Masculin, Total, Covasna, Anul 2007, Numar persoane, 590
74 ani, Masculin, Total, Covasna, Anul 2008, Numar persoane, 591
74 ani, Masculin, Total, Covasna, Anul 2009, Numar persoane, 618
74 ani, Masculin, Total, Covasna, Anul 2010, Numar persoane, 626
74 ani, Masculin, Total, Covasna, Anul 2011, Numar persoane, 659
74 ani, Masculin, Total, Covasna, Anul 2012, Numar persoane, 666
74 ani, Masculin, Total, Harghita, Anul 1999, Numar persoane, 904
74 ani, Masculin, Total, Harghita, Anul 2000, Numar persoane, 856
74 ani, Masculin, Total, Harghita, Anul 2001, Numar persoane, 965
74 ani, Masculin, Total, Harghita, Anul 2002, Numar persoane, 917
74 ani, Masculin, Total, Harghita, Anul 2003, Numar persoane, 972
74 ani, Masculin, Total, Harghita, Anul 2004, Numar persoane, 934
74 ani, Masculin, Total, Harghita, Anul 2005, Numar persoane, 991
74 ani, Masculin, Total, Harghita, Anul 2006, Numar persoane, 932
74 ani, Masculin, Total, Harghita, Anul 2007, Numar persoane, 991
74 ani, Masculin, Total, Harghita, Anul 2008, Numar persoane, 933
74 ani, Masculin, Total, Harghita, Anul 2009, Numar persoane, 890
74 ani, Masculin, Total, Harghita, Anul 2010, Numar persoane, 936
74 ani, Masculin, Total, Harghita, Anul 2011, Numar persoane, 975
74 ani, Masculin, Total, Harghita, Anul 2012, Numar persoane, 1010
74 ani, Masculin, Total, Mures, Anul 1999, Numar persoane, 1786
74 ani, Masculin, Total, Mures, Anul 2000, Numar persoane, 1764
74 ani, Masculin, Total, Mures, Anul 2001, Numar persoane, 1861
74 ani, Masculin, Total, Mures, Anul 2002, Numar persoane, 1825
74 ani, Masculin, Total, Mures, Anul 2003, Numar persoane, 1853
74 ani, Masculin, Total, Mures, Anul 2004, Numar persoane, 1890
74 ani, Masculin, Total, Mures, Anul 2005, Numar persoane, 1972
74 ani, Masculin, Total, Mures, Anul 2006, Numar persoane, 2034
74 ani, Masculin, Total, Mures, Anul 2007, Numar persoane, 2014
74 ani, Masculin, Total, Mures, Anul 2008, Numar persoane, 1786
74 ani, Masculin, Total, Mures, Anul 2009, Numar persoane, 1732
74 ani, Masculin, Total, Mures, Anul 2010, Numar persoane, 1772
74 ani, Masculin, Total, Mures, Anul 2011, Numar persoane, 1927
74 ani, Masculin, Total, Mures, Anul 2012, Numar persoane, 1840
74 ani, Feminin, Total, Covasna, Anul 1999, Numar persoane, 840
74 ani, Feminin, Total, Covasna, Anul 2000, Numar persoane, 821
74 ani, Feminin, Total, Covasna, Anul 2001, Numar persoane, 810
74 ani, Feminin, Total, Covasna, Anul 2002, Numar persoane, 819
74 ani, Feminin, Total, Covasna, Anul 2003, Numar persoane, 848
74 ani, Feminin, Total, Covasna, Anul 2004, Numar persoane, 862
74 ani, Feminin, Total, Covasna, Anul 2005, Numar persoane, 907
74 ani, Feminin, Total, Covasna, Anul 2006, Numar persoane, 806
74 ani, Feminin, Total, Covasna, Anul 2007, Numar persoane, 902
74 ani, Feminin, Total, Covasna, Anul 2008, Numar persoane, 822
74 ani, Feminin, Total, Covasna, Anul 2009, Numar persoane, 887
74 ani, Feminin, Total, Covasna, Anul 2010, Numar persoane, 802
74 ani, Feminin, Total, Covasna, Anul 2011, Numar persoane, 896
74 ani, Feminin, Total, Covasna, Anul 2012, Numar persoane, 918
74 ani, Feminin, Total, Harghita, Anul 1999, Numar persoane, 1276
74 ani, Feminin, Total, Harghita, Anul 2000, Numar persoane, 1242
74 ani, Feminin, Total, Harghita, Anul 2001, Numar persoane, 1267
74 ani, Feminin, Total, Harghita, Anul 2002, Numar persoane, 1255
74 ani, Feminin, Total, Harghita, Anul 2003, Numar persoane, 1272
74 ani, Feminin, Total, Harghita, Anul 2004, Numar persoane, 1294
74 ani, Feminin, Total, Harghita, Anul 2005, Numar persoane, 1478
74 ani, Feminin, Total, Harghita, Anul 2006, Numar persoane, 1336
74 ani, Feminin, Total, Harghita, Anul 2007, Numar persoane, 1283
74 ani, Feminin, Total, Harghita, Anul 2008, Numar persoane, 1285
74 ani, Feminin, Total, Harghita, Anul 2009, Numar persoane, 1254
74 ani, Feminin, Total, Harghita, Anul 2010, Numar persoane, 1259
74 ani, Feminin, Total, Harghita, Anul 2011, Numar persoane, 1351
74 ani, Feminin, Total, Harghita, Anul 2012, Numar persoane, 1358
74 ani, Feminin, Total, Mures, Anul 1999, Numar persoane, 2544
74 ani, Feminin, Total, Mures, Anul 2000, Numar persoane, 2624
74 ani, Feminin, Total, Mures, Anul 2001, Numar persoane, 2623
74 ani, Feminin, Total, Mures, Anul 2002, Numar persoane, 2548
